CODIGO_ACTIVIDAD,ANIO,MES,ENTIDAD,K100W,M000W,H000W_I000W,REMUNERACION_MEDIA,J000W,ESTATUS
43,2008,9,Coahuila de Zaragoza,113.47444233,99.03035535,93.82032644,94.35787999,88.52687103,Cifras definitivas
43,2008,9,Colima,88.59275525,96.0375758,78.52785738,99.92169103,78.46636302,Cifras definitivas
43,2008,9,Chiapas,92.820851,89.67099365,74.33385658,93.94779342,69.83501802,Cifras definitivas
43,2008,9,Chihuahua,103.82590835,96.4773755,86.67122674,96.91790964,83.99994122,Cifras definitivas
43,2008,9,Ciudad de México,100.98789042,99.06208649,79.85764937,94.07665699,75.12740688,Cifras definitivas
43,2008,9,Durango,94.16381928,95.55868747,94.03024271,92.53721311,87.01296608,Cifras definitivas
43,2008,9,Guanajuato,88.34865698,88.7491617,80.36579139,101.27912936,81.39377382,Cifras definitivas
43,2008,9,Guerrero,101.61707802,96.57544424,97.45350922,83.88119741,81.74517045,Cifras definitivas
43,2008,9,Hidalgo,94.79602296,105.57859839,92.32842565,100.97689386,93.23037637,Cifras definitivas
43,2008,9,Jalisco,85.6130844,89.55774981,83.45732918,96.48656683,80.52511169,Cifras definitivas
43,2008,9,México,77.01737001,84.47310911,83.04317431,97.95105768,81.34166757,Cifras definitivas
43,2008,9,Michoacán de Ocampo,90.64277541,96.44509807,87.93912483,99.69095131,87.66735012,Cifras definitivas
43,2008,9,Morelos,89.62714242,95.33304478,97.24802115,86.42903853,84.05052967,Cifras definitivas
43,2008,9,Nayarit,105.30053122,100.29659871,90.83040277,90.68910355,82.37327802,Cifras definitivas
43,2008,9,Nuevo León,92.46001965,93.36823866,91.27865553,91.86828778,83.85613794,Cifras definitivas
43,2008,9,Oaxaca,90.34320647,104.09445504,86.11007784,95.23624801,82.00800729,Cifras definitivas
43,2008,9,Puebla,92.41177372,91.89599607,67.41887015,95.50447491,64.38803793,Cifras definitivas
43,2008,9,Querétaro de Arteaga,76.20057627,79.75977151,75.89595363,79.31663475,60.19811633,Cifras definitivas
43,2008,9,Quintana Roo,121.34639953,100.23173917,93.94662333,93.47216022,87.81393828,Cifras definitivas
43,2008,9,San Luis Potosí,85.87008189,91.27437699,89.6022813,90.51267156,81.10141858,Cifras definitivas
43,2008,9,Sinaloa,75.05001179,81.34256059,84.09261318,93.25399584,78.419722,Cifras definitivas
43,2008,9,Sonora,98.15315055,90.01805487,82.02578523,94.20479754,77.27222491,Cifras definitivas
43,2008,9,Tabasco,96.16095876,84.60460357,83.91079245,105.90406016,88.86493612,Cifras definitivas
43,2008,9,Tamaulipas,101.08891829,96.58846691,86.09313041,101.78574011,87.63052997,Cifras definitivas
43,2008,9,Tlaxcala,106.78368263,105.80814833,88.5385502,79.57251638,70.45235236,Cifras definitivas
43,2008,9,Veracruz de Ignacio de la Llave,110.0829502,108.4128407,91.89444319,97.86526752,89.93274266,Cifras definitivas
43,2008,9,Yucatán,91.77988146,89.89903667,91.79744411,102.40757777,94.00753897,Cifras definitivas
43,2008,9,Zacatecas,83.75047989,89.8744581,88.49522827,95.55701407,84.56339773,Cifras definitivas
43,2008,10,Aguascalientes,96.29718732,109.64456272,95.64023491,93.96722982,89.87047934,Cifras definitivas
43,2008,10,Baja California,111.09747396,113.43792783,86.47971745,96.85388904,83.75896958,Cifras definitivas
43,2008,10,Baja California Sur,94.56666116,102.24507375,86.09113627,111.21293365,95.74447826,Cifras definitivas
43,2008,10,Campeche,94.88336345,96.21255399,92.90800768,70.84006077,65.8160891,Cifras definitivas
43,2008,10,Coahuila de Zaragoza,118.80339781,103.92706427,95.01589605,93.57371794,88.90990657,Cifras definitivas
43,2008,10,Colima,91.35524536,104.59722719,78.24612388,100.28146971,78.46636302,Cifras definitivas
43,2008,10,Chiapas,98.79453168,94.15538637,74.79714575,93.14747055,69.67164931,Cifras definitivas
43,2008,10,Chihuahua,98.7771646,97.1508913,86.76265163,96.8157838,83.99994122,Cifras definitivas
43,2008,10,Ciudad de México,104.33292452,106.64546216,79.88648975,94.37935317,75.3963523,Cifras definitivas
43,2008,10,Durango,97.56997207,100.67557192,94.54571631,91.39894029,86.4137828,Cifras definitivas
43,2008,10,Guanajuato,97.66412632,97.92289297,82.80823527,98.29188311,81.39377382,Cifras definitivas
43,2008,10,Guerrero,105.18408015,101.05069086,96.33834965,85.649501,82.51331575,Cifras definitivas
43,2008,10,Hidalgo,99.93530625,113.18685933,92.36632202,100.93546471,93.23037637,Cifras definitivas
43,2008,10,Jalisco,91.48922611,95.82360609,83.96154392,95.9731256,80.580518,Cifras definitivas
43,2008,10,México,80.28321385,90.98689145,83.13135473,97.84715747,81.34166757,Cifras definitivas
43,2008,10,Michoacán de Ocampo,99.6625153,107.69964089,93.76930674,94.37900814,88.49854164,Cifras definitivas
43,2008,10,Morelos,96.95710136,99.92965762,96.83632293,86.79649033,84.05052967,Cifras definitivas
43,2008,10,Nayarit,119.33431221,108.35460145,91.10637726,90.51529502,82.46520616,Cifras definitivas
43,2008,10,Nuevo León,97.60259612,97.71552087,91.04663567,91.7249915,83.51251883,Cifras definitivas
43,2008,10,Oaxaca,107.91652911,130.97509498,86.54057778,94.76249107,82.00800729,Cifras definitivas
43,2008,10,Puebla,101.71233549,98.44154401,69.01254556,93.2990334,64.38803793,Cifras definitivas
43,2008,10,Querétaro de Arteaga,86.83149384,89.19631371,75.6856583,79.53701888,60.19811633,Cifras definitivas
43,2008,10,Quintana Roo,118.9856536,104.63172468,93.36848751,94.05093798,87.81393828,Cifras definitivas
43,2008,10,San Luis Potosí,91.05615999,94.51894425,90.36748315,89.7462403,81.10141858,Cifras definitivas
43,2008,10,Sinaloa,90.92420494,90.659137,84.15157148,93.1886602,78.419722,Cifras definitivas
43,2008,10,Sonora,100.70963706,98.18543084,81.46404282,94.85439494,77.27222491,Cifras definitivas
43,2008,10,Tabasco,97.00358671,86.42300918,84.03823706,105.74345587,88.86493612,Cifras definitivas
43,2008,10,Tamaulipas,116.84194394,112.50572444,88.1029817,99.94036427,88.05044084,Cifras definitivas
43,2008,10,Tlaxcala,113.92890689,112.10909503,88.21362468,79.86561329,70.45235236,Cifras definitivas
43,2008,10,Veracruz de Ignacio de la Llave,107.03682462,111.07395303,94.9389828,94.72688669,89.93274266,Cifras definitivas
43,2008,10,Yucatán,97.8654468,97.56820821,91.40792305,103.06735242,94.21172619,Cifras definitivas
43,2008,10,Zacatecas,89.24628669,94.61806519,87.73130855,96.38907606,84.56339773,Cifras definitivas
43,2008,11,Aguascalientes,95.52555437,108.25745185,95.87753464,93.73465815,89.87047934,Cifras definitivas
43,2008,11,Baja California,98.22082449,96.84820463,85.57488018,97.87798639,83.75896958,Cifras definitivas
43,2008,11,Baja California Sur,83.71092743,91.09348236,86.45643326,110.74303513,95.74447826,Cifras definitivas
43,2008,11,Campeche,100.78480153,98.04263881,91.05448403,72.2820955,65.8160891,Cifras definitivas
43,2008,11,Coahuila de Zaragoza,99.7783936,95.02143823,94.63401184,94.63414031,89.55608355,Cifras definitivas
43,2008,11,Colima,90.58476216,97.4058405,77.87861669,100.75469539,78.46636302,Cifras definitivas
43,2008,11,Chiapas,92.76931552,86.90273257,74.00861722,94.13991495,69.67164931,Cifras definitivas
43,2008,11,Chihuahua,89.6519432,88.47588984,86.04630964,97.32699638,83.74628867,Cifras definitivas
43,2008,11,Ciudad de México,95.24742703,97.34772354,79.69104641,94.31879852,75.1636375,Cifras definitivas
43,2008,11,Durango,84.91068915,97.77113715,93.80352149,92.12210952,86.4137828,Cifras definitivas
43,2008,11,Guanajuato,88.13128761,89.96170067,82.38140829,98.92734735,81.49774193,Cifras definitivas
43,2008,11,Guerrero,98.5423928,97.07662321,95.80731604,86.12423264,82.51331575,Cifras definitivas
43,2008,11,Hidalgo,90.97046638,102.15426538,91.30814323,102.10521545,93.23037637,Cifras definitivas
43,2008,11,Jalisco,80.42409208,89.70371267,83.47995982,96.50362526,80.56118759,Cifras definitivas
43,2008,11,México,72.80322301,82.2282749,82.51015156,99.18930822,81.84124854,Cifras definitivas
43,2008,11,Michoacán de Ocampo,91.70149147,100.07907353,93.12785723,95.02907537,88.49854164,Cifras definitivas
43,2008,11,Morelos,87.83359807,95.15959168,96.14358874,87.42187677,84.05052967,Cifras definitivas
43,2008,11,Nayarit,101.66813981,104.01681358,90.965778,90.655198,82.46520616,Cifras definitivas
43,2008,11,Nuevo León,90.82081202,92.40891246,90.22284385,92.23376532,83.21592606,Cifras definitivas
43,2008,11,Oaxaca,86.93559671,111.80570951,86.34133153,94.98117047,82.00800729,Cifras definitivas
43,2008,11,Puebla,83.49895282,86.01216418,68.18153614,94.43617961,64.38803793,Cifras definitivas
43,2008,11,Querétaro de Arteaga,79.42965004,83.93076682,75.0399217,80.22145408,60.19811633,Cifras definitivas
43,2008,11,Quintana Roo,112.58170377,96.89045603,93.38665349,94.03264278,87.81393828,Cifras definitivas
43,2008,11,San Luis Potosí,71.27818125,80.43083562,89.49554378,90.70543904,81.17732591,Cifras definitivas
43,2008,11,Sinaloa,67.1745229,77.03504252,83.53696402,94.09779392,78.60644025,Cifras definitivas
43,2008,11,Sonora,86.71077925,84.38519901,80.71795329,95.73114996,77.27222491,Cifras definitivas
43,2008,11,Tabasco,92.37801692,81.71615036,82.27920864,108.00412108,88.86493612,Cifras definitivas
43,2008,11,Tamaulipas,104.47608127,100.435366,87.58867152,100.61374053,88.1262387,Cifras definitivas
43,2008,11,Tlaxcala,98.50053868,95.68226429,87.0693428,80.91522239,70.45235236,Cifras definitivas
43,2008,11,Veracruz de Ignacio de la Llave,96.75871392,101.66523903,93.92386734,95.71747709,89.9015562,Cifras definitivas
43,2008,11,Yucatán,88.54505774,90.21826363,90.43103223,104.18074843,94.21172619,Cifras definitivas
43,2008,11,Zacatecas,80.74335924,86.93519763,88.28828298,95.78099707,84.56339773,Cifras definitivas
43,2008,12,Aguascalientes,94.72319547,112.24204521,96.0031467,93.61201422,89.87047934,Cifras definitivas
43,2008,12,Baja California,91.95573777,102.38276272,84.53366044,99.08357114,83.75896958,Cifras definitivas
43,2008,12,Baja California Sur,88.82576385,96.00363234,88.2576268,108.48295125,95.74447826,Cifras definitivas
43,2008,12,Campeche,114.72310497,98.67724445,91.37764619,72.02646582,65.8160891,Cifras definitivas
43,2008,12,Coahuila de Zaragoza,102.88407386,98.90834916,92.86247528,96.85195103,89.93911908,Cifras definitivas
43,2008,12,Colima,92.48148706,96.97268948,77.87253637,100.76256236,78.46636302,Cifras definitivas
43,2008,12,Chiapas,100.25219907,97.99705356,74.26489306,93.81505371,69.67164931,Cifras definitivas
43,2008,12,Chihuahua,99.44988187,93.06094755,85.87575896,97.36075525,83.6092875,Cifras definitivas
43,2008,12,Ciudad de México,89.83822401,93.7427745,79.41151993,94.27718396,74.86694473,Cifras definitivas
43,2008,12,Durango,98.80118843,103.04868852,93.89551629,90.81350254,85.26980707,Cifras definitivas
43,2008,12,Guanajuato,86.66506367,92.01329501,82.24815567,99.04426573,81.46208186,Cifras definitivas
43,2008,12,Guerrero,98.6670944,100.45236176,95.87302136,86.06520852,82.51331575,Cifras definitivas
43,2008,12,Hidalgo,90.07549237,101.76520199,92.19078117,101.12765635,93.23037637,Cifras definitivas
43,2008,12,Jalisco,85.60247299,92.24074959,83.45161778,96.57962977,80.59726349,Cifras definitivas
43,2008,12,México,71.89792219,83.90501242,82.57862104,98.95436237,81.7151479,Cifras definitivas
43,2008,12,Michoacán de Ocampo,99.58838409,106.20379723,93.24518822,94.90949971,88.49854164,Cifras definitivas
43,2008,12,Morelos,89.6794128,99.27023101,95.73502115,87.79496642,84.05052967,Cifras definitivas
43,2008,12,Nayarit,111.01292697,112.8221198,90.85925477,90.761482,82.46520616,Cifras definitivas
43,2008,12,Nuevo León,88.24263318,89.39826294,90.29771828,92.15728553,83.21592606,Cifras definitivas
43,2008,12,Oaxaca,111.55956731,119.28456858,88.06945611,93.11742222,82.00800729,Cifras definitivas
43,2008,12,Puebla,96.40483679,96.31970315,68.90061745,93.4505964,64.38803793,Cifras definitivas
43,2008,12,Querétaro de Arteaga,71.70759323,82.36507895,75.03773956,80.22378697,60.19811633,Cifras definitivas
43,2008,12,Quintana Roo,105.2547298,98.65802305,93.03143133,94.02934721,87.47684758,Cifras definitivas
43,2008,12,San Luis Potosí,74.90116326,78.57656621,89.58475692,90.61510987,81.17732591,Cifras definitivas
43,2008,12,Sinaloa,74.4383637,78.10339224,83.18968225,94.49061245,78.60644025,Cifras definitivas
43,2008,12,Sonora,88.2574205,85.5820198,80.24361433,96.76204898,77.6453654,Cifras definitivas
43,2008,12,Tabasco,99.70785339,90.71346999,81.83588569,108.5892031,88.86493612,Cifras definitivas
43,2008,12,Tamaulipas,111.66216709,108.41038996,87.58969991,100.61255923,88.1262387,Cifras definitivas
43,2008,12,Tlaxcala,106.13583181,99.9928346,86.84424485,81.12495247,70.45235236,Cifras definitivas
43,2008,12,Veracruz de Ignacio de la Llave,97.78312266,103.1654583,93.97570403,95.98858622,90.20594969,Cifras definitivas
43,2008,12,Yucatán,91.77793783,97.01461448,90.81109827,103.74472722,94.21172619,Cifras definitivas
43,2008,12,Zacatecas,85.59508411,95.86726073,88.25843664,95.81338731,84.56339773,Cifras definitivas
43,2009,1,Aguascalientes,78.409025,72.80723201,94.88492584,91.20763274,86.54229469,Cifras definitivas
43,2009,1,Baja California,89.14708107,93.86652496,84.58004484,93.44783987,79.03822486,Cifras definitivas
43,2009,1,Baja California Sur,82.23681718,94.00510684,85.59459157,95.53560792,81.7733134,Cifras definitivas
43,2009,1,Campeche,94.21886547,85.83841562,92.0392799,62.43297088,57.46285682,Cifras definitivas
43,2009,1,Coahuila de Zaragoza,94.17328704,91.19870113,94.01892013,92.97557791,87.41463434,Cifras definitivas
43,2009,1,Colima,84.14272628,92.43687958,77.99230786,102.648294,80.05777347,Cifras definitivas
43,2009,1,Chiapas,96.29144734,91.65126458,78.03085447,85.41835531,66.65267252,Cifras definitivas
43,2009,1,Chihuahua,85.73204322,87.72370369,87.12120287,93.85520228,81.76778118,Cifras definitivas
43,2009,1,Ciudad de México,78.65163897,83.30051875,79.7526937,95.32200685,76.02186815,Cifras definitivas
43,2009,1,Durango,85.30379082,89.3307083,91.14189464,91.00255375,82.94145166,Cifras definitivas
43,2009,1,Guanajuato,80.75340753,85.66789796,82.33608616,98.64447197,81.21999743,Cifras definitivas
43,2009,1,Guerrero,100.15974538,94.96013266,96.53612498,77.94916109,75.24909957,Cifras definitivas
43,2009,1,Hidalgo,89.95705933,101.97701747,91.48968114,96.80421225,88.56586512,Cifras definitivas
43,2009,1,Jalisco,77.9568345,84.39335187,83.46913527,91.05787525,76.00522107,Cifras definitivas
43,2009,1,México,65.52914877,73.83565379,82.49027989,92.81451878,76.56295632,Cifras definitivas
43,2009,1,Michoacán de Ocampo,93.54475279,99.94833912,92.63597994,97.62590231,90.43671128,Cifras definitivas
43,2009,1,Morelos,87.43143053,91.89062929,96.88212853,81.46982185,78.92969752,Cifras definitivas
43,2009,1,Nayarit,95.85608081,101.71762859,90.14053992,86.25135158,77.747434,Cifras definitivas
43,2009,1,Nuevo León,77.5542138,78.70799923,88.87822976,88.88514829,78.99954632,Cifras definitivas
43,2009,1,Oaxaca,91.79610737,106.82714123,87.92269147,86.97863607,76.47395784,Cifras definitivas
43,2009,1,Puebla,84.1138595,85.71387919,70.72789318,88.44511663,62.55536761,Cifras definitivas
43,2009,1,Querétaro de Arteaga,67.67013889,72.8250845,74.90737914,78.16977202,58.5549275,Cifras definitivas
43,2009,1,Quintana Roo,89.55662468,89.85321213,93.89172807,84.86678109,79.68288732,Cifras definitivas
43,2009,1,San Luis Potosí,73.48093315,78.33166778,89.23863048,83.5795478,74.58524382,Cifras definitivas
43,2009,1,Sinaloa,71.1222097,79.86578152,86.14839464,88.38763697,76.14453031,Cifras definitivas
43,2009,1,Sonora,81.26965142,81.2818968,80.01650889,89.85558574,71.89930275,Cifras definitivas
43,2009,1,Tabasco,89.85532597,83.53046429,84.15055024,95.5906264,80.44003809,Cifras definitivas
43,2009,1,Tamaulipas,86.05813567,97.33734204,90.03483825,90.30243552,81.30365176,Cifras definitivas
43,2009,1,Tlaxcala,92.47157029,92.95754163,90.13141829,72.0313342,64.92286313,Cifras definitivas
43,2009,1,Veracruz de Ignacio de la Llave,86.26184607,97.99600172,91.05570543,94.20824802,85.78198481,Cifras definitivas
43,2009,1,Yucatán,84.46219078,88.82311378,91.41366604,89.38684759,81.71179434,Cifras definitivas
43,2009,1,Zacatecas,98.11829259,99.84443462,88.42002928,100.62708636,88.97449922,Cifras definitivas
43,2009,2,Aguascalientes,68.04457251,74.63450985,96.56775864,86.38510305,83.42015781,Cifras definitivas
43,2009,2,Baja California,89.05729514,90.7131463,83.08486532,90.22983217,74.96733454,Cifras definitivas
43,2009,2,Baja California Sur,81.82474305,85.44900831,85.79592038,87.28828382,74.88978649,Cifras definitivas
43,2009,2,Campeche,86.73104402,82.69779978,91.70590325,60.28355985,55.28358307,Cifras definitivas
43,2009,2,Coahuila de Zaragoza,95.25360763,87.76842532,91.90264162,89.98727573,82.70068352,Cifras definitivas
43,2009,2,Colima,82.51631968,88.38400234,78.00702933,91.45122404,71.33838316,Cifras definitivas
43,2009,2,Chiapas,98.78109944,87.84380566,77.06524739,85.4073063,65.81935189,Cifras definitivas
43,2009,2,Chihuahua,86.1048271,87.52017771,86.06717426,88.03113694,75.76591203,Cifras definitivas
43,2009,2,Ciudad de México,77.8054531,85.27737821,79.73873258,95.24702952,75.94877416,Cifras definitivas
43,2009,2,Durango,89.95922645,89.9196215,90.08816881,85.80507672,77.30022236,Cifras definitivas
43,2009,2,Guanajuato,81.17443703,83.45008316,82.12676918,93.5864452,76.85952383,Cifras definitivas
43,2009,2,Guerrero,96.2022742,91.69714899,96.90046009,81.46515307,78.94010814,Cifras definitivas
43,2009,2,Hidalgo,90.05617401,98.96960817,90.70595189,93.74609988,85.03329226,Cifras definitivas
43,2009,2,Jalisco,73.99686424,82.53624454,83.69914912,87.97969669,73.63825753,Cifras definitivas
43,2009,2,México,67.34543306,73.12723909,82.30614312,92.35646359,76.0150431,Cifras definitivas
43,2009,2,Michoacán de Ocampo,87.47084953,97.35979376,92.62048525,94.55492366,87.57722912,Cifras definitivas
43,2009,2,Morelos,86.59273426,88.19516972,96.95003384,78.93882557,76.5312181,Cifras definitivas
43,2009,2,Nayarit,103.4241452,98.91877352,89.61763956,80.78091872,72.39395257,Cifras definitivas
43,2009,2,Nuevo León,75.74352008,77.17126728,88.97261963,86.96718564,77.37698328,Cifras definitivas
43,2009,2,Oaxaca,94.37142186,103.35027655,87.9527326,85.7054516,75.38028667,Cifras definitivas
43,2009,2,Puebla,86.01785756,83.17271649,71.15546928,87.8325228,62.49764378,Cifras definitivas
43,2009,2,Querétaro de Arteaga,78.26051063,73.52840861,74.28046027,74.58492197,55.40202333,Cifras definitivas
43,2009,2,Quintana Roo,93.98168123,85.34297267,92.87162903,83.86546046,77.88721932,Cifras definitivas
43,2009,2,San Luis Potosí,74.65378014,76.68013417,88.56260533,80.74879886,71.51324004,Cifras definitivas
43,2009,2,Sinaloa,81.74015825,82.00068776,84.84598675,85.00830419,72.12613451,Cifras definitivas
43,2009,2,Sonora,84.53560215,81.70484436,79.74654454,84.07809661,67.04937676,Cifras definitivas
43,2009,2,Tabasco,87.40340462,79.10080615,83.81088952,93.47397564,78.34137045,Cifras definitivas
